elemID,permission,layout_width,layout_height,textColor,text,textSize,src_image_text,background_image_text
tvSkip,VIBRATE,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,BROADCAST_STICKY,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,USE_FINGERPRINT,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,INTERNET,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,VIBRATE,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,BROADCAST_STICKY,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,USE_FINGERPRINT,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,INTERNET,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,VIBRATE,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,BROADCAST_STICKY,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,USE_FINGERPRINT,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSkip,INTERNET,wrap_content,wrap_content,@color/white,@string/ssc_skip,@dimen/textMediumLeast,,
tvSync,VIBRATE,wrap_content,wrap_content,@color/myhealth_red,Sync,@dimen/textMedium,,
tvSync,BROADCAST_STICKY,wrap_content,wrap_content,@color/myhealth_red,Sync,@dimen/textMedium,,
tvSync,USE_FINGERPRINT,wrap_content,wrap_content,@color/myhealth_red,Sync,@dimen/textMedium,,
tvSync,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,@color/myhealth_red,Sync,@dimen/textMedium,,
tvSync,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/myhealth_red,Sync,@dimen/textMedium,,
tvSync,INTERNET,wrap_content,wrap_content,@color/myhealth_red,Sync,@dimen/textMedium,,
tvText,BROADCAST_STICKY,fill_parent,wrap_content,@color/Black,,@dimen/textMedium,,
tvText,ACCESS_NETWORK_STATE,fill_parent,wrap_content,@color/Black,,@dimen/textMedium,,
tvText,INTERNET,fill_parent,wrap_content,@color/Black,,@dimen/textMedium,,
tvText,BROADCAST_STICKY,fill_parent,wrap_content,@color/Black,,@dimen/textMediumLeast,,
tvText,ACCESS_NETWORK_STATE,fill_parent,wrap_content,@color/Black,,@dimen/textMediumLeast,,
tvText,INTERNET,fill_parent,wrap_content,@color/Black,,@dimen/textMediumLeast,,
tvUnlinkAccount,VIBRATE,wrap_content,wrap_content,@color/colorPrimary,UNLINK ACCOUNT,18.0sp,,
tvUnlinkAccount,BROADCAST_STICKY,wrap_content,wrap_content,@color/colorPrimary,UNLINK ACCOUNT,18.0sp,,
tvUnlinkAccount,USE_FINGERPRINT,wrap_content,wrap_content,@color/colorPrimary,UNLINK ACCOUNT,18.0sp,,
tvUnlinkAccount,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/colorPrimary,UNLINK ACCOUNT,18.0sp,,
tvUnlinkAccount,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,@color/colorPrimary,UNLINK ACCOUNT,18.0sp,,
tvUnlinkAccount,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/colorPrimary,UNLINK ACCOUNT,18.0sp,,
tvUnlinkAccount,INTERNET,wrap_content,wrap_content,@color/colorPrimary,UNLINK ACCOUNT,18.0sp,,
tvbtnViewBundle,INTERNET,wrap_content,40.0dip,@color/white,@string/view_bundle,@dimen/textMedium,,
sign_in_button,INTERNET,fill_parent,wrap_content,,@string/txt_signIN,,,
etnoppl,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
etnoppl,INTERNET,fill_parent,wrap_content,,,,,
btnAddToCalendar,GET_TASKS,fill_parent,wrap_content,@color/orange,@string/event_add_to_calendar,,,
btnAddToCalendar,ACCESS_NETWORK_STATE,fill_parent,wrap_content,@color/orange,@string/event_add_to_calendar,,,
btnAddToCalendar,INTERNET,fill_parent,wrap_content,@color/orange,@string/event_add_to_calendar,,,
btnBuyingGuide,GET_TASKS,fill_parent,wrap_content,@color/white,@string/life_cycle_buying_guide,,,
btnBuyingGuide,INTERNET,fill_parent,wrap_content,@color/white,@string/life_cycle_buying_guide,,,
btnEmail,GET_TASKS,wrap_content,wrap_content,@color/white,@string/default_empty_string,21.0dip,,
btnEmail,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/white,@string/default_empty_string,21.0dip,,
btnEmail,INTERNET,wrap_content,wrap_content,@color/white,@string/default_empty_string,21.0dip,,
btnHawkerAlerts,GET_TASKS,wrap_content,wrap_content,@color/dengue_alert_bar_title,@string/hawker_center_alert_setting,16.0dip,,
btnHawkerAlerts,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/dengue_alert_bar_title,@string/hawker_center_alert_setting,16.0dip,,
btnHawkerAlerts,INTERNET,wrap_content,wrap_content,@color/dengue_alert_bar_title,@string/hawker_center_alert_setting,16.0dip,,
btn_map_session_4,GET_TASKS,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
btn_map_session_4,VIBRATE,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
btn_map_session_4,BROADCAST_STICKY,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
btn_map_session_4,ACCESS_FINE_LOCATION,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
btn_map_session_4,ACCESS_COARSE_LOCATION,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
btn_map_session_4,BLUETOOTH,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
btn_map_session_4,BROADCAST_STICKY,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
btn_map_session_4,ACCESS_NETWORK_STATE,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
btn_map_session_4,WAKE_LOCK,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
btn_map_session_4,INTERNET,80.0dip,30.0dip,@color/white,@string/default_empty_string,12.0dip,,
calendar_view,GET_TASKS,fill_parent,fill_parent,,,,,
calendar_view,ACCESS_NETWORK_STATE,fill_parent,fill_parent,,,,,
calendar_view,INTERNET,fill_parent,fill_parent,,,,,
cbCat3,GET_TASKS,wrap_content,wrap_content,,@string/signup_cat_3,@dimen/header_1,,
cbCat3,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,@string/signup_cat_3,@dimen/header_1,,
cbCat3,INTERNET,wrap_content,wrap_content,,@string/signup_cat_3,@dimen/header_1,,
cbFilter1,GET_TASKS,30.0dip,30.0dip,,,,,
cbFilter1,ACCESS_NETWORK_STATE,30.0dip,30.0dip,,,,,
cbFilter1,INTERNET,30.0dip,30.0dip,,,,,
etSearch,GET_TASKS,fill_parent,wrap_content,,,,,
etSearch,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
etSearch,INTERNET,fill_parent,wrap_content,,,,,
etSearch,GET_TASKS,fill_parent,wrap_content,,,,,
etSearch,ACCESS_COARSE_LOCATION,fill_parent,wrap_content,,,,,
etSearch,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
etSearch,INTERNET,fill_parent,wrap_content,,,,,
floatlabel_name,GET_TASKS,fill_parent,wrap_content,,,,,
floatlabel_name,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
floatlabel_name,INTERNET,fill_parent,wrap_content,,,,,
imgAppPermissionsLocation,GET_TASKS,0.0dip,wrap_content,,,,myENVNEACameraContactsLocation,
imgAppPermissionsLocation,ACCESS_NETWORK_STATE,0.0dip,wrap_content,,,,myENVNEACameraContactsLocation,
imgAppPermissionsLocation,INTERNET,0.0dip,wrap_content,,,,myENVNEACameraContactsLocation,
imgBtnHeaderLeft,GET_TASKS,50.0dip,50.0dip,,,,,
imgBtnHeaderLeft,ACCESS_NETWORK_STATE,50.0dip,50.0dip,,,,,
imgBtnHeaderLeft,INTERNET,50.0dip,50.0dip,,,,,
imgPlayAll,GET_TASKS,20.0dip,20.0dip,,,,,
imgPlayAll,ACCESS_NETWORK_STATE,20.0dip,20.0dip,,,,,
imgPlayAll,INTERNET,20.0dip,20.0dip,,,,,
imgPlayAll,GET_TASKS,20.0dip,20.0dip,,,,,
imgPlayAll,INTERNET,20.0dip,20.0dip,,,,,
ivDot3,GET_TASKS,10.0dip,10.0dip,,,,,
ivDot3,BROADCAST_STICKY,10.0dip,10.0dip,,,,,
ivDot3,ACCESS_FINE_LOCATION,10.0dip,10.0dip,,,,,
ivDot3,ACCESS_COARSE_LOCATION,10.0dip,10.0dip,,,,,
ivDot3,ACCESS_NETWORK_STATE,10.0dip,10.0dip,,,,,
ivDot3,INTERNET,10.0dip,10.0dip,,,,,
iv_filter_indicator_3,GET_TASKS,wrap_content,wrap_content,,,,,
iv_filter_indicator_3,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
iv_filter_indicator_3,INTERNET,wrap_content,wrap_content,,,,,
ll3,GET_TASKS,wrap_content,wrap_content,@color/white,@string/recycling_point_filter_item_3,20.0dip,,
ll3,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/white,@string/recycling_point_filter_item_3,20.0dip,,
ll3,INTERNET,wrap_content,wrap_content,@color/white,@string/recycling_point_filter_item_3,20.0dip,,
llBubble,GET_TASKS,wrap_content,wrap_content,@color/light_grey,@string/error_search_not_found,@dimen/header_103,,
llBubble,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/light_grey,@string/error_search_not_found,@dimen/header_103,,
llBubble,INTERNET,wrap_content,wrap_content,@color/light_grey,@string/error_search_not_found,@dimen/header_103,,
llBubble,GET_TASKS,wrap_content,wrap_content,@color/light_grey,@string/error_search_not_found,@dimen/header_103,,
llBubble,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/light_grey,@string/error_search_not_found,@dimen/header_103,,
llBubble,INTERNET,wrap_content,wrap_content,@color/light_grey,@string/error_search_not_found,@dimen/header_103,,
llCaseId,GET_TASKS,fill_parent,wrap_content,,,,,
llCaseId,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
llCaseId,INTERNET,fill_parent,wrap_content,,,,,
llHeaderLeft,GET_TASKS,50.0dip,50.0dip,,,,,
llHeaderLeft,ACCESS_NETWORK_STATE,50.0dip,50.0dip,,,,,
llHeaderLeft,INTERNET,50.0dip,50.0dip,,,,,
llLaunchiFAQ,GET_TASKS,wrap_content,wrap_content,@color/dark_green,@string/contact_nea_ifaq,@dimen/header_1,,
llLaunchiFAQ,INTERNET,wrap_content,wrap_content,@color/dark_green,@string/contact_nea_ifaq,@dimen/header_1,,
llRight,GET_TASKS,0.0dip,wrap_content,,,,,
llRight,ACCESS_NETWORK_STATE,0.0dip,wrap_content,,,,,
llRight,INTERNET,0.0dip,wrap_content,,,,,
llVectorControlMap,GET_TASKS,fill_parent,fill_parent,,,,,
llVectorControlMap,ACCESS_COARSE_LOCATION,fill_parent,fill_parent,,,,,
llVectorControlMap,ACCESS_NETWORK_STATE,fill_parent,fill_parent,,,,,
llVectorControlMap,INTERNET,fill_parent,fill_parent,,,,,
llWasteCollectionMap,GET_TASKS,fill_parent,fill_parent,,,,,
llWasteCollectionMap,INTERNET,fill_parent,fill_parent,,,,,
lvItem,GET_TASKS,fill_parent,wrap_content,,,,,
lvItem,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
lvItem,INTERNET,fill_parent,wrap_content,,,,,
lvItem,GET_TASKS,fill_parent,fill_parent,,,,,
lvItem,ACCESS_NETWORK_STATE,fill_parent,fill_parent,,,,,
lvItem,INTERNET,fill_parent,fill_parent,,,,,
lvList,GET_TASKS,fill_parent,0.0dip,,,,,
lvList,ACCESS_NETWORK_STATE,fill_parent,0.0dip,,,,,
lvList,INTERNET,fill_parent,0.0dip,,,,,
lvList,GET_TASKS,fill_parent,0.0dip,,,,,
lvList,INTERNET,fill_parent,0.0dip,,,,,
lvList,GET_TASKS,fill_parent,0.0dip,,,,,
lvList,ACCESS_NETWORK_STATE,fill_parent,0.0dip,,,,,
lvList,INTERNET,fill_parent,0.0dip,,,,,
lvList,GET_TASKS,fill_parent,0.0dip,,,,,
lvList,ACCESS_NETWORK_STATE,fill_parent,0.0dip,,,,,
lvList,INTERNET,fill_parent,0.0dip,,,,,
lvList,GET_TASKS,fill_parent,0.0dip,,,,,
lvList,ACCESS_NETWORK_STATE,fill_parent,0.0dip,,,,,
lvList,INTERNET,fill_parent,0.0dip,,,,,
lvList,GET_TASKS,fill_parent,0.0dip,,,,,
lvList,ACCESS_NETWORK_STATE,fill_parent,0.0dip,,,,,
lvList,INTERNET,fill_parent,0.0dip,,,,,
lvList,GET_TASKS,fill_parent,fill_parent,,,,,
lvList,ACCESS_NETWORK_STATE,fill_parent,fill_parent,,,,,
lvList,INTERNET,fill_parent,fill_parent,,,,,
lvList,GET_TASKS,fill_parent,0.0dip,,,,,
lvList,ACCESS_NETWORK_STATE,fill_parent,0.0dip,,,,,
lvList,INTERNET,fill_parent,0.0dip,,,,,
lvSearch,GET_TASKS,fill_parent,fill_parent,,,,,
lvSearch,INTERNET,fill_parent,fill_parent,,,,,
middleGuideline,GET_TASKS,wrap_content,wrap_content,,,,,
middleGuideline,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
middleGuideline,INTERNET,wrap_content,wrap_content,,,,,
rgAirQualityType,GET_TASKS,fill_parent,wrap_content,,,,,
rgAirQualityType,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
rgAirQualityType,INTERNET,fill_parent,wrap_content,,,,,
rgStar,GET_TASKS,fill_parent,wrap_content,,,,,
rgStar,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
rgStar,INTERNET,fill_parent,wrap_content,,,,,
tr_hotline_1,GET_TASKS,fill_parent,wrap_content,,,,,
tr_hotline_1,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
tr_hotline_1,INTERNET,fill_parent,wrap_content,,,,,
tvCurrentTimestampPopup,GET_TASKS,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvCurrentTimestampPopup,VIBRATE,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvCurrentTimestampPopup,BROADCAST_STICKY,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvCurrentTimestampPopup,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvCurrentTimestampPopup,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvCurrentTimestampPopup,BLUETOOTH,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvCurrentTimestampPopup,BROADCAST_STICKY,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvCurrentTimestampPopup,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvCurrentTimestampPopup,WAKE_LOCK,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvCurrentTimestampPopup,INTERNET,wrap_content,wrap_content,@color/dark_blue,@string/default_empty_string,@dimen/infowindow_title,,
tvDaysUsageTitle,GET_TASKS,wrap_content,wrap_content,@color/black,@string/home_energy_days_used_a_month_subtitle,@dimen/header_101,,
tvDaysUsageTitle,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/black,@string/home_energy_days_used_a_month_subtitle,@dimen/header_101,,
tvDaysUsageTitle,INTERNET,wrap_content,wrap_content,@color/black,@string/home_energy_days_used_a_month_subtitle,@dimen/header_101,,
tvDesGradeA,GET_TASKS,0.0dip,wrap_content,@color/black,@string/lbl_grade_a_des,16.0sp,,
tvDesGradeA,ACCESS_NETWORK_STATE,0.0dip,wrap_content,@color/black,@string/lbl_grade_a_des,16.0sp,,
tvDesGradeA,INTERNET,0.0dip,wrap_content,@color/black,@string/lbl_grade_a_des,16.0sp,,
tvHeaderSubTitle,GET_TASKS,wrap_content,wrap_content,@color/page_header_text,@string/app_name,@dimen/header_102,,
tvHeaderSubTitle,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/page_header_text,@string/app_name,@dimen/header_102,,
tvHeaderSubTitle,INTERNET,wrap_content,wrap_content,@color/page_header_text,@string/app_name,@dimen/header_102,,
tvHeaderTitle,GET_TASKS,fill_parent,wrap_content,@color/page_header_text,@string/app_name,@dimen/header_102,,
tvHeaderTitle,ACCESS_NETWORK_STATE,fill_parent,wrap_content,@color/page_header_text,@string/app_name,@dimen/header_102,,
tvHeaderTitle,INTERNET,fill_parent,wrap_content,@color/page_header_text,@string/app_name,@dimen/header_102,,
tvHeatStressSubscriptions,GET_TASKS,fill_parent,wrap_content,,Rain,,,
tvHeatStressSubscriptions,ACCESS_COARSE_LOCATION,fill_parent,wrap_content,,Rain,,,
tvHeatStressSubscriptions,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,Rain,,,
tvHeatStressSubscriptions,INTERNET,fill_parent,wrap_content,,Rain,,,
tvLocation,GET_TASKS,fill_parent,wrap_content,,,14.0sp,,
tvLocation,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,14.0sp,,
tvLocation,INTERNET,fill_parent,wrap_content,,,14.0sp,,
tvTitle,GET_TASKS,,,,,,,
tvTitle,ACCESS_NETWORK_STATE,,,,,,,
tvTitle,INTERNET,,,,,,,
tvVenue,GET_TASKS,fill_parent,wrap_content,,@string/default_empty_string,@dimen/header_101,,
tvVenue,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,@string/default_empty_string,@dimen/header_101,,
tvVenue,INTERNET,fill_parent,wrap_content,,@string/default_empty_string,@dimen/header_101,,
water_heater_toggle,GET_TASKS,wrap_content,wrap_content,,,@dimen/header_101,,
water_heater_toggle,INTERNET,wrap_content,wrap_content,,,@dimen/header_101,,
wrap_map_top_info,GET_TASKS,wrap_content,wrap_content,#ffffffff,,12.0dip,,
wrap_map_top_info,ACCESS_NETWORK_STATE,wrap_content,wrap_content,#ffffffff,,12.0dip,,
wrap_map_top_info,INTERNET,wrap_content,wrap_content,#ffffffff,,12.0dip,,
wrap_region_haze_legend,GET_TASKS,wrap_content,wrap_content,@color/black,@string/legend,16.0dip,,
wrap_region_haze_legend,INTERNET,wrap_content,wrap_content,@color/black,@string/legend,16.0dip,,
wv_simple_webview,GET_TASKS,fill_parent,wrap_content,,,,,
wv_simple_webview,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
wv_simple_webview,INTERNET,fill_parent,wrap_content,,,,,
wv_simple_webview,GET_TASKS,fill_parent,0.0dip,,,,,
wv_simple_webview,ACCESS_NETWORK_STATE,fill_parent,0.0dip,,,,,
wv_simple_webview,INTERNET,fill_parent,0.0dip,,,,,
emergency_call_widget_ok_btn,BROADCAST_STICKY,fill_parent,wrap_content,#ffffffff,Ok,18.0sp,,
emergency_call_widget_ok_btn,WAKE_LOCK,fill_parent,wrap_content,#ffffffff,Ok,18.0sp,,
textViewConnectivityTesting,ACCESS_COARSE_LOCATION,fill_parent,wrap_content,,@string/connectivity_testing,16.0sp,,
